년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202203,40~50평,700.2625,660000,5,3110.2622230949105
202203,50평 이상,170.055,134500,1,2610.037928905354
202204,20평 미만,3398.8401,2284770,67,2218.32765830908
202204,20~30평,6371.9957,5134200,77,2658.956596596573
202204,30~40평,1531.7955,1462400,14,3150.49887533943
202204,40~50평,295.645,355000,2,3962.5226200341626
202204,50평 이상,170.055,140000,1,2716.7681044367996
202205,20평 미만,2629.769,1691050,49,2122.0361940535463
202205,20~30평,5037.2714,3894200,61,2551.15497648191
202205,30~40평,1177.8439,982800,11,2753.539751744692
202205,40~50평,1088.295,522200,8,1583.44934048213
202206,20평 미만,1377.3551,823250,27,1972.4216362214797
202206,20~30평,4340.2235,3550300,53,2699.3978535897977
202206,30~40평,1282.7472,976700,12,2512.6618869251865
202206,40~50평,415.547,380500,3,3021.6798581147254
202206,50평 이상,357.81,305000,2,2812.9454179592517
202207,20평 미만,1644.243,1131800,32,2271.5255591782966
202207,20~30평,3481.8651,2866500,42,2716.7767068287626
202207,30~40평,754.5148,731000,7,3197.153985581197
202207,40~50평,441.6359,338000,3,2525.6098972026502
202208,20평 미만,1679.8766,1164900,31,2288.3645143934973
202208,20~30평,5671.0784,4264100,68,2481.279398288692
202208,30~40평,1408.0735,970700,13,2274.959368243206
202208,40~50평,411.856,277000,3,2219.46505574764
202208,50평 이상,376.53999999999996,412250,2,3612.962766239975
202209,20평 미만,945.5632,535700,19,1869.584180094995
202209,20~30평,5488.4611,4167050,66,2505.486465049374
202209,30~40평,561.514,500200,5,2939.659563252207
202209,40~50평,553.7750000000001,412200,4,2456.3405715317585
202210,20평 미만,2246.0943,1357150,42,1993.9478943515414
202210,20~30평,5398.4456,3968400,66,2425.831613455547
202210,30~40평,1263.5674999999999,905000,12,2363.5460709459526
202210,40~50평,284.73,161500,2,1871.7732588768306
202211,20평 미만,2986.7022,1899550,54,2098.8081771259285
202211,20~30평,10564.886,7439100,127,2323.6436247395377
202211,30~40평,1294.8129999999999,987000,12,2515.4983769857117
202211,40~50평,282.778,123000,2,1435.4016224741667
202211,50평 이상,196.04,270000,1,4544.990818200367
202212,20평 미만,2316.7165,1547000,42,2203.5928867429398
202212,20~30평,8657.1966,6134800,106,2338.4983540745743
202212,30~40평,1591.5018,1101200,15,2283.3527426736177
202212,40~50평,719.0600000000001,167714,5,769.6940450031985
202301,20평 미만,4088.7909,2629750,75,2122.430618792465
202301,20~30평,16397.9769,11449750,199,2304.197354979808
202301,30~40평,2680.6014,1747900,25,2151.782059055852
202301,40~50평,1287.106,639200,9,1638.8393807503032
202301,50평 이상,568.3213,391500,3,2273.273938527379
202302,20평 미만,6831.9371,4813700,121,2325.1399665257454
202302,20~30평,28241.0728,19909635,342,2326.462452941943
202302,30~40평,5425.8657,3477200,49,2114.825658143363
202302,40~50평,2675.0052,1677500,19,2069.435229509086
202302,50평 이상,651.9971,706000,3,3573.3287770758484
202303,20평 미만,8370.2033,5513070,149,2173.5590341037478
202303,20~30평,25110.0333,16895100,303,2220.3805679540856
202303,30~40평,6974.5219,4849900,62,2294.7336361507446
202303,40~50평,2203.3558000000003,1804309,15,2702.3414466242807
202303,50평 이상,524.675,385500,3,2424.6438271310813
202304,20평 미만,5437.9144,3397360,98,2061.688944570367
202304,20~30평,21920.3771,15077650,266,2269.862638448861
202304,30~40평,6219.8504,4510577,57,2393.128956927967
202304,40~50평,2156.1413000000002,1335400,15,2043.8456422127804
202304,50평 이상,180.5,117000,1,2139.0581717451523
202305,20평 미만,6002.2416,3845550,115,2114.262611488348
202305,20~30평,25435.2259,18314044,310,2376.0883995136837
202305,30~40평,6320.9857,4370890,59,2281.9126137241537
202305,40~50평,3291.6938,2400400,23,2406.4571255078463
202306,20평 미만,6615.4544,4040500,122,2015.5304826830943
202306,20~30평,20241.9696,14334750,244,2336.960085149026
202306,30~40평,6555.6347,4257700,60,2143.2570060683825
202306,40~50평,2559.6038,1815800,18,2341.042000328332
202307,20평 미만,5743.0913,3775900,103,2169.6451177782947
202307,20~30평,19559.0348,13721116,236,2315.026444965474
202307,30~40평,6429.1274,4557500,59,2339.3143523645213
202307,40~50평,2451.02,1884800,17,2537.6537115160218
202307,50평 이상,525.5917999999999,505000,3,3170.711567417909
202308,20평 미만,6534.9117,3917140,119,1978.0775308716106
202308,20~30평,18682.512,12561650,223,2218.8367923970823
202308,30~40평,5789.7468,4033100,53,2298.7585571099585
202308,40~50평,2602.8278,1511300,18,1916.1044768309296
202308,50평 이상,177.31,142000,1,2642.828943658
202309,20평 미만,5978.1379,3494750,113,1929.141681392127
202309,20~30평,14947.152,10103850,179,2230.706224168992
202309,30~40평,5993.1327,4232050,55,2330.294638728757
202309,40~50평,2256.4597,1625500,16,2377.241658692154
202309,50평 이상,389.2143,193000,2,1636.3735864792225
202310,20평 미만,4191.9695,2361400,79,1858.9400519254732
202310,20~30평,13054.3987,8712400,155,2202.3932821969042
202310,30~40평,3620.5769999999998,2677300,33,2440.243640723564
202310,40~50평,1987.1815,1186400,14,1970.1874237456416
202311,20평 미만,3628.7281,1942840,67,1766.8372562827178
202311,20~30평,8830.6478,6123850,106,2288.473672339191
202311,30~40평,3261.6606,2443200,30,2471.9187520614496
202311,40~50평,1281.4772,830900,9,2139.6947210609756
202312,20평 미만,3452.7686,1830770,67,1749.7671289063505
202312,20~30평,10023.5896,6833800,120,2249.846701624735
202312,30~40평,2502.5841,1808500,22,2384.755021819247
202312,40~50평,763.5715,540500,5,2335.9305579110796
202401,20평 미만,5687.3261,2936250,110,1703.7224223875608
202401,20~30평,14263.308,9287093,173,2148.6885721040308
202401,30~40평,4504.7144,3145099,41,2303.992168737712
202401,40~50평,2282.2371,1624200,16,2348.511467103922
202401,50평 이상,395.642,350000,2,2919.3058370951517
202402,20평 미만,4702.4016,2635810,89,1849.7299337427921
202402,20~30평,15998.0801,10377510,192,2140.6182983169338
202402,30~40평,3604.5257,2663600,33,2438.5677150255856
202402,40~50평,1599.1857,1179100,11,2433.13206214888
202402,50평 이상,174.0227,225000,1,4266.68474859889
202403,20평 미만,7288.4242,4406700,138,1995.2337571130945
202403,20~30평,22770.3714,15037470,275,2179.307931709888
