년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202305,30~40평,2570.1941,1317000,22,1690.9617837812325
202305,40~50평,807.65,346000,6,1413.7311954435709
202305,50평 이상,340.59,143500,2,1390.3813969875805
202306,20평 미만,11222.9842,5495040,210,1615.7584896181177
202306,20~30평,11735.6118,5402650,146,1519.2003027912017
202306,30~40평,2500.4779,1198250,22,1581.3877019268996
202306,40~50평,134.37,54800,1,1345.8361241348514
202306,50평 이상,168.92,85000,1,1660.5493724840162
202307,20평 미만,10370.6076,4879750,193,1552.7706399767744
202307,20~30평,11822.1822,5550750,142,1549.4157246197744
202307,30~40평,2739.2909,1416500,24,1706.4452701974803
202307,40~50평,853.7950000000001,370700,6,1432.7912437997409
202308,20평 미만,11050.6692,5473290,206,1634.4582100059604
202308,20~30평,12812.4377,6081650,156,1566.4033238577229
202308,30~40평,2515.2809,1370200,22,1797.6759573851173
202308,40~50평,269.46500000000003,108000,2,1322.6207485202158
202309,20평 미만,9722.9492,4752765,178,1613.103614693369
202309,20~30평,11986.9687,5679550,145,1563.57420037311
202309,30~40평,862.5801,365700,7,1399.0700689709859
202309,40~50평,973.6550000000001,401300,7,1360.1224252943803
202310,20평 미만,8776.9494,4269695,165,1605.3406323613988
202310,20~30평,9346.3917,4311800,114,1522.3992805694202
202310,30~40평,1497.2267,714400,13,1574.5912092003168
202310,40~50평,414.74,157000,3,1249.2163765250518
202311,20평 미만,8186.152,3957255,151,1595.2478649309223
202311,20~30평,7892.6587,3729280,98,1559.2494833204937
202311,30~40평,702.4433,291100,6,1367.5552176239703
202311,40~50평,420.38,146000,3,1146.1059041819306
202312,20평 미만,7209.8687,3410949,133,1561.211745783942
202312,20~30평,5505.9586,2714750,68,1627.0872432640522
202312,30~40평,813.5672000000001,446600,7,1811.5037086057546
202312,40~50평,543.135,263600,4,1601.5907647270014
202401,20평 미만,10691.4541,5276950,192,1628.7714315679473
202401,20~30평,10395.0344,4881820,126,1549.7789983263547
202401,30~40평,2180.6911,999600,19,1512.6764171229936
202401,40~50평,401.005,162000,3,1333.15045947058
202402,20평 미만,8210.5982,4036780,153,1622.4608336089323
202402,20~30평,10897.5189,5248950,132,1589.493458001711
202402,30~40평,1665.3113,764600,14,1515.1401422664937
202402,40~50평,421.435,149500,3,1170.643159680615
202402,50평 이상,168.92,90000,1,1758.2287473360172
202403,20평 미만,13492.4374,6761625,251,1653.7680953035215
202403,20~30평,14505.7136,7034900,176,1600.4155769351464
202403,30~40평,2638.0227,1381300,22,1727.9191721890793
202403,40~50평,1496.0846000000001,573700,11,1265.443144057495
202404,20평 미만,12890.796,6353365,239,1626.439864535906
202404,20~30평,13577.6378,6957750,164,1691.0581456223554
202404,30~40평,2712.8549000000003,1409350,23,1714.3766148347997
202404,40~50평,1133.6950000000002,452300,8,1316.5710354195792
202404,50평 이상,171.67,58000,1,1114.9298071882101
