년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202309,20~30평,6580.4863,2908100,80,1458.3618235023148
202309,30~40평,659.9446,301550,6,1507.8765702454416
202310,20평 미만,7386.7103,3231470,144,1443.6536112699587
202310,20~30평,4262.6003,1874100,51,1450.8819886302733
202310,30~40평,342.9947,150500,3,1447.9815577325246
202311,20평 미만,5150.6215,2136440,100,1368.815782716707
202311,20~30평,4200.6975999999995,1761450,51,1383.7665915299401
202311,30~40평,313.5346,142150,3,1496.1506640734385
202311,40~50평,132.9,51000,1,1266.3656884875845
202312,20평 미만,4164.6454,1862045,84,1475.4553893111763
202312,20~30평,2923.4622,1303120,35,1470.9600144650408
202312,30~40평,758.8,299600,7,1302.9520295202951
202401,20평 미만,6965.0274,2882220,133,1365.58342900417
202401,20~30평,5747.0957,2595350,69,1490.2579401975156
202401,30~40평,810.0944,326500,7,1330.0301791988686
202401,40~50평,138.642,57700,1,1373.3933440083092
202402,20평 미만,7241.4118,2991340,141,1363.190255248293
202402,20~30평,6407.5257,2695350,77,1388.1575223334646
202402,30~40평,737.0584,382900,7,1714.341767219531
202402,40~50평,278.7937,122500,2,1449.9968973473933
202403,20평 미만,9273.5679,3842400,179,1367.3183974853948
202403,20~30평,7710.1475,3251900,93,1391.837185994172
202403,30~40평,1674.6646,651900,15,1284.5975247819772
202403,40~50평,149.01,56500,1,1251.2583048117576
202404,20평 미만,10895.2891,4621840,209,1399.8776774083028
202404,20~30평,7797.6737,3497300,95,1480.0683439728953
202404,30~40평,786.7576,327250,7,1372.6273505333788
